Id,AgeReviewer,GenderReviewer,RevRating,RevType,RevLen,WordCount,AvgWordLen,SentiG2,SentiG3,SentiGPol,SentiGSub,SentiR2,SentiR3,SentiRPol,App,AppCat,nReviews,nInstalls,ContRating,lRevLen,AppRating
660,NA,NA,4.3,Short,33,7,3.74698171,Negative,Negative,-0.530966463,0.391714822,Negative,Negative,-0.775524865,Hay Day,FAMILY,192,100000000+,Teen,3.526360525,4.52
661,NA,NA,4.43,Short,38,6,3.45852835,Positive,Neutral,-0.958686569,0.312214563,Positive,Positive,0.458664552,A Mobile,FINANCE,1938471,10000+,Teen,3.663561646,4.54
662,NA,NA,4.45,Short,49,9,3.328987763,Positive,Positive,-0.232036297,0.69678453,Positive,Neutral,-0.039258064,2RedBeans,DATING,88911,10000+,Everyone 10+,3.912023005,4.61
663,NA,NA,4.41,Long,96,18,2.884889331,Negative,Negative,-0.517765096,0.532824187,Negative,Negative,-0.438295829,Baby puzzles,FAMILY,3910,5000000+,Teen,4.574710979,4.31
664,NA,NA,4.44,Short,31,7,3.722467435,Negative,Negative,-0.014671904,0.458042869,Negative,Neutral,-0.194856569,Grim Soul Dark Fantasy Survival,GAME,26955,5000000+,Everyone,3.465735903,4.61
665,NA,NA,4.36,Long,146,15,3.414226765,Negative,Negative,0.256336662,0.576074079,Positive,Positive,-0.502040942,Hero Hunters,GAME,2208557,5000000+,Everyone,4.990432587,4.7
666,NA,NA,4.18,Short,97,14,3.367011881,Positive,Positive,-0.415498977,0.57715659,Positive,Positive,-0.075749595,Garena Free Fire,GAME,827721,100000000+,Everyone,4.584967479,4.63
667,NA,NA,4.45,Short,64,8,3.570505668,Positive,Neutral,-0.285252002,0.552316174,Positive,Neutral,0.661436702,DRAGON BALL LEGENDS,GAME,137809,5000000+,Everyone,4.17438727,4.64
668,NA,NA,4.55,Long,328,50,3.137263546,Negative,Negative,0.153755059,0.591561789,Negative,Neutral,-0.090225061,Clash Royale,FAMILY,74817,100000000+,Mature,5.796057751,4.47
669,NA,NA,4.26,Short,12,2,5.328250717,Negative,Negative,0.008062019,0.491414788,Negative,Negative,-0.274910018,Candy Smash,FAMILY,2433,1000000+,Teen,2.564949357,4.52
670,NA,NA,4.16,Short,70,8,3.561932666,Negative,Negative,0.242026434,0.310512918,Negative,Negative,0.390277393,Frozen Free Fall,FAMILY,21821,50000000+,Mature,4.262679877,4.41
671,NA,NA,4.54,Short,121,13,3.51433107,Negative,Neutral,0.501443939,0.554882964,Positive,Positive,0.610499412,Asphalt 8 Airborne,GAME,10610248,100000000+,Everyone,4.804021045,4.35
672,NA,NA,4.36,Short,38,7,3.771637159,Positive,Positive,-0.065102009,0.737632226,Positive,Positive,0.515605465,Hily Dating Chat Match Meet Hook up,DATING,61748,100000+,Everyone 10+,3.663561646,4.7
673,NA,NA,4.42,Short,49,4,4.13306991,Negative,Negative,0.122108506,0.294426817,Negative,Negative,-0.297780633,Hay Day,FAMILY,32,100000000+,Mature,3.912023005,4.52
674,NA,NA,4.32,Short,66,6,4.093805386,Negative,Negative,-0.506104606,0.276440152,Positive,Neutral,-0.430643567,Barbie Magical Fashion,FAMILY,116699,10000000+,Mature,4.204692619,4.61
675,NA,NA,4.31,Long,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Asphalt 8 Airborne,GAME,12133672,100000000+,Everyone,NA,4.35
676,NA,NA,4.4,Short,92,13,3.451776348,Negative,Negative,-0.500889162,0.424703277,Negative,Negative,-0.299278426,ETRADE Mobile,FINANCE,1478,1000000+,Mature,4.532599493,4.75
677,NA,NA,4.43,Short,36,7,3.801624059,Negative,Negative,-0.04061225,0.391726795,Negative,Neutral,0.420585991,Grim Soul Dark Fantasy Survival,GAME,27000,5000000+,Everyone,3.610917913,4.61
678,NA,NA,4.25,Short,37,5,4.109523252,Positive,Positive,0.727846958,0.77848595,Positive,Positive,-0.276599489,Crossy Road,GAME,344607,100000000+,Teen,3.63758616,4.54
679,NA,NA,4.23,Short,60,9,3.508765008,Negative,Neutral,0.978756502,0.410477471,Positive,Neutral,-0.212122274,Dude Perfect 2,GAME,258685,10000000+,Teen,4.110873864,4.72
680,NA,NA,4.54,Long,239,34,3.230706796,Negative,Negative,-0.082771129,0.458872067,Negative,Negative,0.209238054,Blossom Blast Saga,GAME,2550,10000000+,Teen,5.480638923,4.37
681,NA,NA,4.53,Long,128,15,3.532304035,Positive,Neutral,0.100917367,0.596320982,Positive,Neutral,0.149866845,CreditWise from Capital One,FINANCE,79124,1000000+,Teen,4.859812404,4.32
682,NA,NA,4.54,Long,92,16,3.221549223,Negative,Neutral,0.29044226,0.455448475,Negative,Negative,-0.120344174,Color by Number ?New Coloring Book,GAME,12216,5000000+,Mature,4.532599493,4.36
683,NA,NA,4.5,Short,104,13,3.338522282,Positive,Neutral,-0.040940258,0.565795455,Positive,Positive,0.415689786,Honkai Impact 3rd,GAME,826450,1000000+,Everyone,4.65396035,4.57
684,NA,NA,4.55,Long,235,40,2.976662164,Negative,Negative,0.555540263,0.621365079,Negative,Negative,0.040987733,Farming Simulator 18,GAME,23021,100000+,Teen,5.463831805,4.3
685,NA,NA,4.27,Short,23,4,4.162149954,Negative,Neutral,-0.373954275,0.577653445,Negative,Negative,-0.737492308,BBW Dating Plus Size Chat,DATING,5219,1000000+,Everyone 10+,3.17805383,4.77
686,NA,NA,4.35,Long,805,104,3.101383675,Negative,Negative,0.026329815,0.537063906,Negative,Negative,-0.51727149,Ecobank Mobile Banking,FINANCE,4363,1000000+,Teen,6.692083743,4.38
687,NA,NA,4.43,Short,19,5,4.203332069,Negative,Negative,-0.233243112,0.422150532,Negative,Neutral,-0.54095472,BLK Swipe Match Chat,DATING,25966,100000+,Everyone 10+,2.995732274,4.55
688,NA,NA,4.27,Short,34,5,4.240785656,Positive,Positive,0.488723015,0.70995138,Negative,Neutral,0.1190686,Frozen Free Fall,FAMILY,21126,50000000+,Mature,3.555348061,4.41
689,NA,NA,4.29,Long,72,15,3.20809688,Negative,Negative,0.25659408,0.449025401,Negative,Negative,-0.292920925,Color by Number Draw Sandbox Pixel Art,FAMILY,626,1000000+,Teen,4.290459441,4.35
690,NA,NA,4.25,Long,124,20,3.208689181,Positive,Neutral,0.066857526,0.634947998,Positive,Positive,0.012950267,Chapters Interactive Stories,GAME,2847898,1000000+,Everyone 10+,4.828313737,4.53
691,NA,NA,4.38,Long,337,49,3.181092732,Positive,Positive,0.062722887,0.499887122,Positive,Positive,0.284494144,Block Puzzle,GAME,1027606,5000000+,Teen,5.823045895,4.8
692,NA,NA,4.47,Long,146,18,3.142270616,Negative,Negative,-0.718840143,0.392212691,Negative,Negative,0.072543964,Color by Number Draw Sandbox Pixel Art,FAMILY,450,1000000+,Mature,4.990432587,4.35
693,NA,NA,4.38,Long,243,33,3.008028955,Positive,Positive,-0.425064639,0.505868024,Positive,Neutral,0.277633556,Bualuang mBanking,FINANCE,334638,5000000+,Mature,5.497168225,4.58
694,NA,NA,4.36,Short,132,14,3.658053425,Positive,Positive,0.396229866,0.754400359,Positive,Positive,0.029287908,Current debit card and app made for teens,FINANCE,1355997,50000+,Teen,4.890349128,4.62
695,NA,NA,4.33,Short,56,7,4.109206257,Negative,Negative,0.665208618,0.62718447,Negative,Neutral,0.63317564,2Date Dating App Love and matching,DATING,241637,500000+,Everyone 10+,4.043051268,4.82
696,NA,NA,4.27,Long,93,16,3.318277962,Positive,Neutral,0.578554787,0.23993621,Positive,Positive,0.890311925,Digit Save Money Automatically,FINANCE,6179817,100000+,Mature,4.543294782,4.63
697,NA,NA,4.4,Short,49,7,4.115168935,Positive,Positive,-0.45391181,0.551607291,Positive,Positive,0.364165581,Hinge Dating Relationships,DATING,4792333,500000+,Everyone 10+,3.912023005,4.58
698,NA,NA,4.39,Short,55,11,3.621200697,Negative,Negative,-0.245506066,0.573582406,Negative,Negative,-0.416518875,DINO HUNTER DEADLY SHORES,GAME,13223,10000000+,Everyone,4.025351691,4.54
699,NA,NA,4.37,Long,107,16,3.350397262,Positive,Neutral,0.851679523,0.513283597,Positive,Neutral,-0.429379194,Agario,GAME,217010,100000000+,Mature,4.682131227,4.64
700,NA,NA,4.35,Long,326,51,2.97687268,Negative,Negative,0.486150492,0.514235338,Negative,Negative,-0.007569722,Guns of Glory,GAME,4592,10000000+,Mature,5.789960171,4.73
701,NA,NA,4.39,Short,29,6,3.886328111,Negative,Negative,0.184572149,0.612075962,Negative,Neutral,0.078845462,Build a Bridge,FAMILY,85685,10000000+,Teen,3.401197382,4.52
702,NA,NA,4.16,Long,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Cooking Fever,GAME,128785,100000000+,Teen,NA,4.45
703,NA,NA,4.54,Long,161,30,2.997636257,Positive,Positive,0.096160606,0.669582047,Positive,Neutral,-0.216702624,Build a Bridge,FAMILY,82564,10000000+,Teen,5.087596335,4.52
704,NA,NA,4.33,Short,22,6,3.534835886,Negative,Negative,-0.013025171,0.379417418,Negative,Negative,-0.161463322,Hello Stars,GAME,266,10000000+,Teen,3.135494216,4.71
705,NA,NA,4.24,Short,22,6,3.8835445,Negative,Negative,-0.168477861,0.615975293,Negative,Negative,-0.08283171,Even organize your money get paid early,FINANCE,4867,100000+,Mature,3.135494216,4.48
706,NA,NA,4.28,Long,195,26,3.239837931,Negative,Negative,0.033310657,0.519121067,Positive,Neutral,0.564258086,Block Puzzle,GAME,989581,5000000+,Teen,5.278114659,4.8
707,NA,NA,4.25,Short,96,14,3.622746754,Positive,Positive,-0.058726502,0.64974215,Positive,Positive,0.19363201,A Mobile,FINANCE,2026567,10000+,Teen,4.574710979,4.54
708,NA,NA,4.23,Long,136,20,3.155961762,Negative,Negative,-0.64728108,0.58576111,Negative,Neutral,0.27529784,Bubble Shooter,GAME,17190,10000000+,Teen,4.919980926,4.68
709,NA,NA,4.45,Long,182,25,3.14120922,Negative,Negative,0.942128243,0.59398254,Negative,Neutral,-0.102878065,Cooking Fever,GAME,122071,100000000+,Mature,5.209486153,4.45
710,NA,NA,4.62,Long,166,23,3.646465579,Negative,Negative,0.465187867,0.500282394,Negative,Neutral,-0.329856362,BBWCupid BBW Dating App,DATING,47546,50000+,Everyone 10+,5.117993812,4.66
711,NA,NA,4.37,Long,152,22,3.198430336,Positive,Neutral,0.614059974,0.341915755,Positive,Positive,0.432983081,ChatVideo Meet new people,DATING,1326735,5000000+,Everyone 10+,5.030437921,4.42
712,NA,NA,4.36,Short,50,10,3.154961974,Positive,Positive,0.549981623,0.769468594,Positive,Positive,0.486951384,ChatVideo Meet new people,DATING,1281489,5000000+,Everyone 10+,3.931825633,4.42
713,NA,NA,4.5,Short,35,3,4.704644278,Negative,Negative,-0.244940291,0.533071493,Negative,Neutral,-0.30122737,Hide App Private Dating Safe Chat PrivacyHider,DATING,138242,1000000+,Teen,3.583518938,4.57
714,NA,NA,4.43,Short,30,7,3.149244652,Positive,Positive,-0.290243725,0.609712989,Positive,Positive,-0.718469088,Educational Games for Kids,FAMILY,1869694,1000000+,Mature,3.433987204,4.61
715,NA,NA,4.39,Short,54,5,3.95736459,Negative,Negative,-0.36527856,0.304168695,Positive,Neutral,-0.114540329,Dude Perfect 2,GAME,251806,10000000+,Mature,4.007333185,4.72
716,NA,NA,4.15,Short,69,8,3.629502288,Negative,Negative,-0.362191613,0.442635675,Negative,Negative,0.213891944,Grim Soul Dark Fantasy Survival,GAME,27307,5000000+,Everyone,4.248495242,4.61
717,NA,NA,4.27,Short,62,7,3.737960712,Negative,Negative,0.509984166,0.365873669,Negative,Negative,-0.074251076,Fuzzy Seasons Animal Forest,FAMILY,4797,100000+,Mature,4.143134726,4.42
718,NA,NA,4.39,Long,156,22,3.375847628,Positive,Neutral,0.719926926,0.615527259,Positive,Positive,-0.114078726,Hinge Dating Relationships,DATING,4314902,500000+,Everyone 10+,5.056245805,4.58
719,NA,NA,4.34,Short,105,10,3.547972047,Negative,Negative,0.474901425,0.471039993,Negative,Negative,-0.713782903,Flip the Gun Simulator Game,GAME,28998,10000000+,Teen,4.663439094,4.7
720,NA,NA,4.29,Short,43,6,3.901026328,Negative,Negative,-0.305579248,0.412439202,Negative,Neutral,0.199548247,Amex Mobile,FINANCE,63434,1000000+,Teen,3.784189634,4.51
721,NA,NA,4.21,Long,161,22,3.339773183,Positive,Positive,-0.216265298,0.614268639,Positive,Positive,-0.183727736,ChatVideo Meet new people,DATING,1335856,5000000+,Everyone 10+,5.087596335,4.42
722,NA,NA,4.31,Short,91,8,4.13847598,Negative,Negative,-0.060063311,0.273705754,Positive,Neutral,-0.041085688,Associated Credit Union Mobile,FINANCE,98241,50000+,Teen,4.521788577,4.35
723,NA,NA,4.35,Short,59,9,3.589994838,Positive,Positive,0.485817785,0.576414772,Positive,Positive,0.38349974,CMB Free Dating App,DATING,368134,1000000+,Everyone 10+,4.094344562,4.52
724,NA,NA,4.39,Long,178,18,3.649755489,Positive,Neutral,-0.30290241,0.52423817,Positive,Positive,-0.178073908,Choices Stories You Play,FAMILY,7145977,10000000+,Everyone,5.187385806,4.43
725,NA,NA,4.61,Short,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Garden Fruit Legend,FAMILY,259753,500000+,Teen,NA,4.6
726,NA,NA,4.44,Short,21,7,3.159753774,Negative,Negative,-0.267051645,0.461697605,Negative,Negative,-0.069675806,Four In A Line Free,GAME,9182,5000000+,Teen,3.091042453,4.43
727,NA,NA,4.33,Long,212,34,3.00780748,Positive,Neutral,-0.045744668,0.634480431,Positive,Neutral,-0.006040476,Bualuang mBanking,FINANCE,336904,5000000+,Mature,5.361292166,4.58
728,NA,NA,4.37,Short,19,3,4.893249084,Negative,Negative,-0.740008975,0.403193988,Negative,Negative,-0.211993863,Dr Panda Town Vacation,FAMILY,793,1000000+,Teen,2.995732274,4.87
729,NA,NA,4.57,Short,56,12,3.447150922,Negative,Negative,0.640191898,0.484274097,Negative,Negative,-0.029224385,Cut the Rope FULL FREE,FAMILY,39797,100000000+,Mature,4.043051268,4.52
730,NA,NA,4.37,Short,64,11,3.001184631,Positive,Positive,-0.027135564,0.673625418,Positive,Positive,-0.019855569,Herpes Dating 1000K Singles,DATING,2561790,10000+,Everyone 10+,4.17438727,4.63
731,NA,NA,4.18,Short,45,5,4.235238215,Negative,Negative,0.0624633,0.502529707,Negative,Negative,-0.545095393,DINO HUNTER DEADLY SHORES,GAME,12534,10000000+,Everyone,3.828641396,4.54
732,NA,NA,4.4,Long,183,27,3.16859695,Negative,Negative,-0.243201928,0.669961813,Positive,Neutral,-0.096971285,Hello Kitty Nail Salon,GAME,172738,50000000+,Teen,5.214935758,4.53
733,NA,NA,4.34,Short,53,7,4.113465889,Positive,Neutral,-0.095006625,0.364655377,Positive,Positive,0.54163165,Chapters Interactive Stories,GAME,3129293,1000000+,Everyone 10+,3.988984047,4.53
734,NA,NA,4.36,Long,252,29,3.316524691,Negative,Negative,-0.021845513,0.427620406,Negative,Negative,0.079744855,Chase Mobile,FINANCE,11806,10000000+,Teen,5.533389489,4.57
735,NA,NA,4.15,Short,44,6,4.084248369,Positive,Positive,-0.512109975,0.531567377,Positive,Positive,0.016690326,Branch,FINANCE,1794632,1000000+,Teen,3.80666249,4.49
736,NA,NA,4.37,Long,253,33,3.249033656,Negative,Negative,-0.423228498,0.66785609,Negative,Negative,-0.150020718,Blossom Blast Saga,GAME,2736,10000000+,Teen,5.537334267,4.37
737,NA,NA,4.56,Short,72,8,3.731377775,Negative,Negative,-0.502170942,0.507068219,Positive,Positive,0.109280283,BZWBK2 mobile,FINANCE,1373343,1000000+,Teen,4.290459441,4.68
738,NA,NA,3.96,Short,18,3,4.992739006,Positive,Positive,0.476806555,0.450013511,Positive,Positive,-0.100287078,Anger of stick 5 zombie,GAME,790810,50000000+,Everyone,2.944438979,4.89
739,NA,NA,4.41,Long,182,23,3.483528533,Negative,Negative,-0.909308649,0.510801478,Negative,Negative,-0.064625277,Candy Pop Story,FAMILY,6603,1000000+,Mature,5.209486153,4.62
740,NA,NA,4.53,Short,82,13,3.305431051,Positive,Neutral,-0.088458307,0.717646489,Negative,Neutral,0.12305776,BankMobile Vibe App,FINANCE,11780,1000000+,Teen,4.418840608,4.62
741,NA,NA,4.7,Short,90,12,3.951184235,Negative,Negative,0.747568721,0.694165498,Negative,Neutral,-0.101309692,Doctor Pets,FAMILY,49870,1000000+,Teen,4.510859507,4.52
742,NA,NA,4.49,Short,23,4,4.192345859,Negative,Neutral,-0.0040037,0.451121418,Negative,Neutral,0.222283247,Amex Mobile,FINANCE,63621,1000000+,Teen,3.17805383,4.51
743,NA,NA,4.33,Long,145,22,3.140268758,Positive,Positive,-0.393513052,0.642557874,Positive,Positive,0.219560481,Chapters Interactive Stories,GAME,2845908,1000000+,Everyone 10+,4.983606622,4.53
744,NA,NA,4.35,Long,364,48,3.315445989,Positive,Positive,-0.315618215,0.737528646,Positive,Positive,0.165139379,BiggerCity Chat for gay bears chubs chasers,DATING,23494586,100000+,Everyone 10+,5.899897354,4.57
745,NA,NA,4.37,Short,57,8,3.61882273,Positive,Positive,-0.651682875,0.513425593,Positive,Neutral,-0.173498829,FastMeet Chat Dating Love,DATING,47878,1000000+,Everyone 10+,4.060443011,4.56
746,NA,NA,4.34,Long,97,16,3.382259432,Positive,Positive,0.114649252,0.584171338,Positive,Positive,0.166551446,Angry Birds Classic,GAME,913286,100000000+,Mature,4.584967479,4.5
747,NA,NA,4.48,Long,128,20,3.260245016,Negative,Negative,0.337786984,0.291971604,Negative,Negative,-0.587734841,Color by Number Draw Sandbox Pixel Art,FAMILY,426,1000000+,Teen,4.859812404,4.35
748,NA,NA,4.35,Long,109,16,3.302867215,Positive,Positive,0.440691071,0.606552887,Positive,Positive,0.361656328,Extreme Racing 2 Real driving RC cars game,FAMILY,218480,500000+,Mature,4.700480366,4.52
749,NA,NA,4.33,Short,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Herpes Positive Singles Dating,DATING,20867,10000+,Everyone 10+,NA,4.45
750,NA,NA,4.36,Long,158,23,2.991371753,Positive,Neutral,-0.650565189,0.536767548,Positive,Neutral,0.39443604,Bualuang mBanking,FINANCE,341707,5000000+,Teen,5.068904202,4.58
751,NA,NA,4.31,Long,292,41,3.019336535,Positive,Positive,-0.227708188,0.702453711,Positive,Positive,0.376087803,Garena Free Fire,GAME,878335,100000000+,Everyone,5.680172609,4.63
752,NA,NA,4.49,Short,92,11,3.344877841,Negative,Negative,0.051043825,0.320263712,Positive,Neutral,0.021034232,Citibanamex Movil,FINANCE,552864,5000000+,Mature,4.532599493,4.51
753,NA,NA,4.35,Short,34,7,3.627197786,Negative,Negative,-0.210479243,0.49433907,Negative,Negative,-0.37228492,Hello Stars,GAME,163,10000000+,Mature,3.555348061,4.71
754,NA,NA,4.72,Short,32,4,4.197517406,Positive,Positive,-0.678158499,0.449152055,Positive,Positive,0.204871252,Digit Save Money Automatically,FINANCE,6331195,100000+,Mature,3.496507561,4.63
755,NA,NA,4.46,Long,154,23,3.117957502,Negative,Neutral,0.100240157,0.751443313,Negative,Negative,-0.007385541,Banorte Movil,FINANCE,2122,1000000+,Teen,5.043425117,4.72
756,NA,NA,4.41,Long,139,20,3.153102611,Positive,Neutral,-0.282444545,0.562335254,Positive,Neutral,-0.332906117,Find a Way Addictive Puzzle,FAMILY,209004,500000+,Mature,4.941642423,4.37
757,NA,NA,4.41,Long,571,81,2.90321109,Negative,Neutral,0.001428974,0.690639561,Negative,Neutral,-0.045373999,GUNSHIP BATTLE Helicopter 3D,GAME,44679,50000000+,Everyone,6.349138991,4.71
758,NA,NA,4.38,Short,32,5,4.411061846,Positive,Positive,-0.249391432,0.676263644,Positive,Positive,0.676338657,A Mobile,FINANCE,2196498,10000+,Teen,3.496507561,4.54
759,NA,NA,4.21,Short,80,11,3.525116258,Positive,Positive,0.034037191,0.570071801,Positive,Positive,0.269179442,Hinge Dating Relationships,DATING,4820326,500000+,Everyone 10+,4.394449155,4.58
760,NA,NA,4.47,Long,222,36,3.028794494,Negative,Negative,-0.050893946,0.617357369,Negative,Neutral,0.074298064,Clash Royale,FAMILY,72119,100000000+,Mature,5.407171771,4.47
761,NA,NA,4.49,Long,161,22,3.237312931,Negative,Negative,0.227350323,0.525805539,Positive,Neutral,-0.112269028,Hello Kitty Nail Salon,GAME,174348,50000000+,Teen,5.087596335,4.53
762,NA,NA,4.57,Short,48,7,3.875909939,Positive,Positive,0.365392288,0.566228816,Positive,Positive,0.158888781,Hill Climb Racing,GAME,22719625,100000000+,Teen,3.891820298,4.5
763,NA,NA,4.68,Short,77,11,3.449361065,Positive,Neutral,-0.42401881,0.488133232,Positive,Positive,0.332611369,Herpes Dating 1000K Singles,DATING,2610587,10000+,Everyone 10+,4.356708827,4.63
764,NA,NA,4.2,Long,142,21,3.419244963,Positive,Positive,0.058337115,0.710464673,Positive,Positive,0.155981367,ABCmousecom,FAMILY,434010,5000000+,Teen,4.96284463,4.85
765,NA,NA,4.44,Short,53,7,3.828243138,Positive,Neutral,0.384451139,0.510605441,Positive,Positive,0.591780298,Hinge Dating Relationships,DATING,4521510,500000+,Everyone 10+,3.988984047,4.58
766,NA,NA,4.37,Long,154,16,3.408843321,Positive,Positive,-0.122484169,0.582679873,Positive,Positive,0.677374971,Baby ABC in box Kids alphabet games for toddlers,FAMILY,64519211,1000000+,Teen,5.043425117,4.61
767,NA,NA,4.57,Long,125,18,3.422241434,Positive,Positive,0.405637676,0.470905074,Positive,Neutral,0.035322473,Altos Adventure,GAME,560117,10000000+,Mature,4.836281907,4.63
768,NA,NA,4.41,Long,193,31,2.984142461,Negative,Neutral,0.378384605,0.752203435,Negative,Neutral,-0.131502996,BBWCupid BBW Dating App,DATING,47583,50000+,Everyone 10+,5.267858159,4.66
769,NA,NA,4.23,Long,106,17,3.343351966,Negative,Negative,0.039285305,0.396747042,Negative,Negative,-0.297544056,Color by Number Draw Sandbox Pixel Art,FAMILY,523,1000000+,Mature,4.672828834,4.35
770,NA,NA,4.61,Long,215,25,3.2562653,Negative,Negative,-0.374514182,0.670412203,Negative,Negative,-0.045121764,Akinator,FAMILY,28910,50000000+,Everyone,5.375278408,4.44
771,NA,NA,4.49,Short,57,5,3.947998983,Negative,Negative,-0.258765068,0.085780851,Negative,Neutral,-0.290432329,Dino War Rise of Beasts,GAME,24796,1000000+,Everyone,4.060443011,4.75
772,NA,NA,4.35,Short,28,5,3.517819493,Positive,Neutral,-0.188444592,0.368159701,Positive,Positive,0.469290601,Block Puzzle,GAME,1038353,5000000+,Mature,3.36729583,4.8
773,NA,NA,4.3,Long,222,44,2.836413624,Negative,Negative,0.590064923,0.436519149,Negative,Negative,0.370300215,BeWild Free Dating Chat App,DATING,25630,100000+,Everyone 10+,5.407171771,4.66
774,NA,NA,4.67,Short,65,12,3.165337309,Negative,Negative,0.214084476,0.325739047,Negative,Neutral,-0.249933033,Hily Dating Chat Match Meet Hook up,DATING,61257,100000+,Everyone 10+,4.189654742,4.7
775,NA,NA,4.37,Short,39,7,3.546645552,Negative,Negative,0.027496628,0.4065665,Negative,Negative,-0.583417106,Color by Number Draw Sandbox Pixel Art,FAMILY,383,1000000+,Teen,3.688879454,4.35
776,NA,NA,4.5,Long,112,16,3.157927202,Negative,Negative,-0.10348514,0.5444425,Positive,Neutral,0.041716773,Dr Panda Totos Treehouse,FAMILY,115336,50000+,Teen,4.727387819,4.5
