"age","checkingStatus","creditAmountDollar","creditHistory","duration","employment","existingCredits","foreignWorker","housing","installmentCommitment","job","lamount","lamountPred","numDependents","otherParties","otherPaymentPlans","ownTelephone","personalStatus","propertyMagnitude","purpose","residenceSince","riskStatus","savingsStatus"
NA,">=200",306.72,"critical_other_existing_credit",10.52,"<1",1,NA,"rent",NA,"skilled",5.72593527929733,7.36296238050147,1,"no","none","no","male_div_sep","car","education",NA,"high","<100"
22,"no_checking",305.69,"existing_paid",NA,"<1",1,NA,"rent",2,"skilled",5.72257151655278,7.10693180370661,NA,"no","none","no","female_div_dep_mar","car","furniture_equipment",NA,"high","100<=X<500"
46,">=200",350.15,"existing_paid",13.97,"1<=X<4",1,NA,"own",1,"unskilled_resident",5.85836163410153,7.43974354804098,1,"no","none","no","female_div_dep_mar","car","furniture_equipment",NA,"high","<100"
24,"<0",690.3,"delayed_previously",9.1,"4<=X<7",2,NA,"own",2,"skilled",6.53712628570943,7.65900272168864,1,"no","none","yes","male_single","car","business",NA,"high","<100"
30,"0<=X<200",662.39,"existing_paid",10.3,"4<=X<7",1,NA,"rent",3,"skilled",6.49585450633874,7.28788518522988,2,"no","none","yes","male_single","car","new_car",NA,"high","<100"
21,"<0",320.11,"existing_paid",5.53,"1<=X<4",1,NA,"rent",2,"unskilled_resident",5.76866468672528,7.29690989247526,2,"no","none","no","male_single","car","tv",NA,"high","<100"
42,"0<=X<200",317.56,"delayed_previously",6.93,"1<=X<4",2,NA,"rent",4,"skilled",5.76066677685691,7.33328095591486,1,"no","none","yes","female_div_dep_mar","car","new_car",4,"high","no_known_savings"
31,"0<=X<200",283.26,"critical_other_existing_credit",7.31,"<1",2,NA,"own",2,"unskilled_resident",5.64636520378625,7.39323477248274,1,"no","none","no","male_single","car","furniture_equipment",NA,"high","<100"
38,"no_checking",312.78,"existing_paid",11.3,"1<=X<4",1,"no","own",1,"skilled",5.74550006800807,7.26876340158026,1,"no","none","yes","male_single","car","tv",NA,"high","<100"
37,"0<=X<200",312.55,"existing_paid",4.41,"1<=X<4",1,NA,"own",4,"unskilled_resident",5.74476445637782,7.05738492449608,1,"no","none","no","male_single","car","furniture_equipment",NA,"high","<100"
30,"0<=X<200",282.69,"delayed_previously",9.21,"<1",2,NA,"own",4,"high_qualif_self_emp_mgmt",5.64435089088677,7.33611526224868,1,"no","stores","no","male_single","car","tv",NA,"high","100<=X<500"
35,"0<=X<200",645.83,"critical_other_existing_credit",6.14,"4<=X<7",1,"yes","rent",4,"skilled",6.47053631125575,7.15184564864154,1,"no","none","yes","male_single","car","furniture_equipment",NA,"high","<100"
40,">=200",993.98,"existing_paid",NA,">=7",1,NA,"rent",4,"high_qualif_self_emp_mgmt",6.9017170857298,7.01505616283534,1,"no","none","yes","male_single","car","education",NA,"high","<100"
29,"no_checking",310.09,"existing_paid",8.12,"1<=X<4",1,NA,"rent",4,"high_qualif_self_emp_mgmt",5.73686257792439,7.25314129432985,1,"no","none","yes","male_single","car","tv",NA,"high","100<=X<500"
34,"no_checking",309.73,"critical_other_existing_credit",2.95,"1<=X<4",2,NA,"own",1,"unskilled_resident",5.73570095022447,7.18200065461524,2,"no","none","no","male_single","car","tv",NA,"high","no_known_savings"
25,"<0",307.85,"existing_paid",5.37,"1<=X<4",2,NA,"rent",4,"skilled",5.72961265135722,7.05387773958352,1,"no","bank","no","female_div_dep_mar","car","tv",NA,"high","<100"
44,">=200",307.74,"existing_paid",9.25,"1<=X<4",1,NA,"rent",2,"unskilled_resident",5.72925527062923,7.31985041826728,1,"no","none","yes","female_div_dep_mar","car","tv",NA,"high","<100"
30,"no_checking",305.73,"critical_other_existing_credit",10.36,"1<=X<4",2,NA,"own",4,"skilled",5.72270235950871,6.90867936369102,1,"no","none","no","female_div_dep_mar","car","education",NA,"high","100<=X<500"
22,"<0",305.03,"existing_paid",11.92,NA,1,"yes","rent",4,"skilled",5.72041013242606,6.98496725701246,1,"no","none","no","female_div_dep_mar","car","furniture_equipment",NA,"high","<100"
33,"no_checking",632.04,"critical_other_existing_credit",4.78,"4<=X<7",2,NA,"own",4,"skilled",6.4489526832833,7.25283979108328,1,"guarantor","none","yes","male_mar_wid","car","tv",NA,"high","<100"
46,"no_checking",966.59,"critical_other_existing_credit",8.51,">=7",2,NA,"own",4,"skilled",6.8737744138164,7.08538527159224,1,"no","none","yes","male_single","car","tv",NA,"high","<100"
30,"<0",131.92,"existing_paid",NA,"unemployed",1,NA,"own",4,"high_qualif_self_emp_mgmt",4.88219567825134,6.81247488864862,2,"no","stores","no","male_single","car","tv",NA,"high","<100"
44,"0<=X<200",275.26,"critical_other_existing_credit",3.87,"<1",1,"yes","own",3,"skilled",5.61771610555139,7.23822111065245,1,"no","none","no","male_single","car","used_car",NA,"high","100<=X<500"
21,"no_checking",294.09,"existing_paid",5.63,"1<=X<4",1,NA,"rent",1,"skilled",5.68388584294174,7.26583240835906,1,"no","none","no","male_mar_wid","car","furniture_equipment",NA,"high","<100"
58,"<0",939.58,"existing_paid",3.08,">=7",1,NA,"own",4,"unskilled_resident",6.84543296690475,7.36812183206249,1,"guarantor","none","yes","female_div_dep_mar","car","other",NA,"high","<100"
45,"no_checking",937.74,"all_paid",1.21,">=7",1,NA,"own",2,"unskilled_resident",6.84347272508216,7.1372898256796,2,"no","bank","no","male_single","car","tv",NA,"high","500<=X<1000"
31,"no_checking",608.25,"existing_paid",10.41,"4<=X<7",1,NA,"own",3,"unskilled_resident",6.41058598166363,7.11931439444411,1,"no","none","no","female_div_dep_mar","car","furniture_equipment",NA,"high","<100"
22,"0<=X<200",266.25,"existing_paid",5.25,"<1",1,NA,"own",4,"skilled",5.58443571702364,7.03969911574904,1,"no","none","yes","female_div_dep_mar","car","tv",NA,"high","<100"
34,"no_checking",577.32,"delayed_previously",6.97,"4<=X<7",2,"yes","own",4,"high_qualif_self_emp_mgmt",6.35839670549936,7.15951778920197,1,"no","none","no","male_single","car","furniture_equipment",NA,"high","100<=X<500"
20,"0<=X<200",259.76,"existing_paid",6.26,"<1",1,NA,"own",4,"skilled",5.55975812779459,6.936659596218,1,"no","none","no","female_div_dep_mar","car","furniture_equipment",NA,"high",">=1000"
34,"no_checking",870.04,"all_paid",NA,">=7",1,NA,"own",4,"unskilled_resident",6.76853918760321,7.0778935212214,2,"no","bank","no","male_single","car","tv",NA,"high","100<=X<500"
50,"no_checking",570.35,"all_paid",1.85,"4<=X<7",1,NA,"own",4,"skilled",6.34625020747391,7.34634652040213,NA,"no","bank","yes","male_single","car","business",NA,"high","<100"
44,"<0",268.13,"all_paid",3.72,"1<=X<4",1,NA,"own",4,"skilled",5.59147193752706,7.17663669948366,1,"no","bank",NA,"male_single","car","furniture_equipment",NA,"high","<100"
32,"no_checking",568.82,"existing_paid",NA,"4<=X<7",1,NA,"own",3,"skilled",6.34356403961489,7.33434118242436,2,"no","bank","no","male_single","car","tv",NA,"high","<100"
35,"0<=X<200",257.76,"existing_paid",NA,"<1",1,NA,"own",4,"unemp_unskilled_non_res",5.55202891942866,6.89676337853338,1,"no","none","no","male_single","car","new_car",NA,"high","no_known_savings"
38,"no_checking",256.61,"existing_paid",4.2,"<1",1,NA,"own",4,"skilled",5.54755742258352,7.33181666231271,1,"no","stores","yes","female_div_dep_mar","car","tv",NA,"high","<100"
66,"<0",853.61,"critical_other_existing_credit",6.76,">=7",2,NA,"subsidized",4,"high_qualif_self_emp_mgmt",6.74947441500796,7.16583261065971,1,"no","none","no","male_single","car","used_car",NA,"high","<100"
34,"no_checking",562.88,"existing_paid",NA,"4<=X<7",1,NA,"own",4,"skilled",6.33306646154919,7.33189048747924,2,"no","none","yes","female_div_dep_mar","car","new_car",NA,"high",">=1000"
31,"0<=X<200",264.14,"existing_paid",1.84,"1<=X<4",1,"yes","own",4,"unskilled_resident",5.57647926561566,6.99529490213965,1,"no","none","no","male_div_sep","car","furniture_equipment",NA,"high","<100"
63,"no_checking",851.3,"critical_other_existing_credit",NA,">=7",1,NA,"own",4,"skilled",6.74676459289001,7.16286986154806,1,"no","none","no","male_single","car","furniture_equipment",NA,"high","no_known_savings"
43,"no_checking",263.52,"critical_other_existing_credit",NA,"1<=X<4",2,"yes","own",4,"unskilled_resident",5.57412926642933,7.08420240688376,1,"no","none","no","female_div_dep_mar","car","tv",1,"high",">=1000"
42,"no_checking",558.01,"critical_other_existing_credit",4.37,"4<=X<7",2,NA,"own",2,"unskilled_resident",6.32437688336768,7.04493172271014,2,"no","none","no","male_single","car","tv",NA,"high","<100"
34,"0<=X<200",843.99,"critical_other_existing_credit",6.75,">=7",2,NA,"own",2,"high_qualif_self_emp_mgmt",6.73814064618453,7.18381906297896,1,"no","none","yes","female_div_dep_mar","car","education",NA,"high","<100"
25,"0<=X<200",259.51,"existing_paid",5.9,"1<=X<4",1,NA,"own",2,"skilled",5.55879523750894,7.23128556382579,1,"no","none","yes","male_mar_wid","car","tv",1,"high","no_known_savings"
44,"<0",835.09,"critical_other_existing_credit",11.45,">=7",2,NA,"own",4,"skilled",6.72753950347367,7.25764874671803,2,"no","none","yes","male_single","car","furniture_equipment",4,"high","<100"
33,"no_checking",252.31,"existing_paid",5.04,"<1",1,NA,"own",4,"skilled",5.53065849021629,7.0977111888287,1,"no","none","yes","male_mar_wid","car","new_car",NA,"high",NA
42,"no_checking",547.28,"critical_other_existing_credit",2.14,"4<=X<7",3,NA,"own",2,"unskilled_resident",6.30496055445274,7.04973708595815,2,"no","none","no","male_single","car","new_car",NA,"high","<100"
26,"no_checking",250.75,"existing_paid",7.73,"<1",1,NA,"own",3,"skilled",5.52445642684205,7.09258710472468,1,"no","none","no","female_div_dep_mar","car","tv",NA,"high","<100"
29,"0<=X<200",543.22,"all_paid",9.01,"4<=X<7",1,NA,"own",2,"skilled",6.29751439441794,7.3102247464801,1,"no","none","no","male_single","car","new_car",NA,"high","100<=X<500"
26,"0<=X<200",540.27,"critical_other_existing_credit",2.34,"4<=X<7",1,NA,"own",4,"skilled",6.29206901459997,6.76463507533048,1,"no","none","no","male_single","car","domestic_appliance",NA,"high","<100"
54,"<0",808.13,"critical_other_existing_credit",1.36,">=7",1,NA,"own",4,"skilled",6.69472293666862,7.1529793708343,1,"no","none","no","male_single","car","used_car",NA,"high","<100"
64,"no_checking",119.04,"existing_paid",6.71,"unemployed",1,NA,"own",2,"skilled",4.77945957108478,NA,1,"no","none","no","female_div_dep_mar","car","tv",NA,"high","100<=X<500"
37,"no_checking",535.26,"critical_other_existing_credit",2.06,"4<=X<7",1,NA,"rent",3,"skilled",6.28275261015375,7.3462728132744,1,"no","none","yes","female_div_dep_mar","car","furniture_equipment",4,"high","500<=X<1000"
47,"no_checking",801.82,"existing_paid",7.96,">=7",3,NA,NA,4,"skilled",6.68688414377359,6.96081834158536,2,"no","bank","yes","male_single","car","education",4,"high","<100"
40,"no_checking",247.07,"existing_paid",NA,"1<=X<4",1,NA,"rent",4,"skilled",5.50967169728727,6.94421479274675,1,"no","none","yes","male_mar_wid","car","tv",NA,"high","no_known_savings"
26,"no_checking",247.07,"existing_paid",NA,"1<=X<4",1,"yes","own",2,"skilled",5.50967169728727,7.17358451656428,1,"no","none","no","female_div_dep_mar","car","new_car",NA,"high","500<=X<1000"
25,"<0",245.14,"existing_paid",1.49,"1<=X<4",1,NA,"rent",4,"skilled",5.50182947591302,7.10396884132745,1,"no","none","no","female_div_dep_mar","car","new_car",NA,"high","no_known_savings"
64,"no_checking",244.24,"existing_paid",5.66,"1<=X<4",1,"yes","own",2,"skilled",5.49815134842662,7.33210287322105,1,"no","none","yes","female_div_dep_mar","car","new_car",NA,"high","<100"
23,"<0",117.1,"existing_paid",6.03,"unemployed",1,NA,"rent",1,"unemp_unskilled_non_res",4.76302827060367,6.81247488864862,1,"no","none","yes","female_div_dep_mar","car","used_car",NA,"high","500<=X<1000"
26,"<0",241.79,"existing_paid",NA,"1<=X<4",1,NA,"own",4,"skilled",5.48806958083252,6.94445728181429,1,"no","bank","no","male_mar_wid","car","tv",NA,"high","<100"
46,">=200",781.96,"critical_other_existing_credit",2.18,">=7",2,"no","own",1,"skilled",6.66180358834192,7.19032906722267,2,"no","none","no","male_single","car","new_car",NA,"high","<100"
22,"0<=X<200",241.45,"existing_paid",NA,"<1",1,NA,"own",2,"skilled",5.48666241231955,7.25497641137822,1,"no","stores","no","male_single","car","tv",1,"high","<100"
26,">=200",241.37,"existing_paid",NA,"<1",1,NA,"own",4,"skilled",5.48633102587851,6.88511683884006,1,"no","none","no",NA,"car","new_car",NA,"high","<100"
28,">=200",773.95,"critical_other_existing_credit",8.82,">=7",2,NA,"own",2,"skilled",6.65150727201989,6.96603531721758,2,"no","none",NA,"male_div_sep","car","new_car",NA,"high","100<=X<500"
40,"0<=X<200",238.81,"critical_other_existing_credit",3.44,"1<=X<4",2,NA,"own",4,"skilled",5.47566825668857,6.91093883391448,1,"no","none","no","female_div_dep_mar","car","new_car",NA,"high",">=1000"
21,"<0",234.51,"existing_paid",5.37,"1<=X<4",1,"yes","own",4,"unskilled_resident",5.45749823090035,7.0514634390641,1,"guarantor","none","no","male_single","car","furniture_equipment",NA,"high","<100"
32,"<0",508.07,"existing_paid",9.52,"4<=X<7",1,"yes","rent",4,"skilled",6.23061923336118,7.25381051377159,1,"no","none","no","female_div_dep_mar","car","new_car",NA,"high","no_known_savings"
32,"<0",233.59,"existing_paid",1.92,"1<=X<4",1,NA,"own",4,"unskilled_resident",5.4535674418186,7.24108019478691,1,"no","none","no","female_div_dep_mar","car","tv",NA,"high","100<=X<500"
20,"<0",233.59,"existing_paid",1.63,"1<=X<4",1,NA,"rent",2,"skilled",5.4535674418186,7.22610259358821,1,"no","none","no","female_div_dep_mar","car","furniture_equipment",NA,"high","<100"
37,"<0",236.94,"existing_paid",NA,"<1",1,NA,"own",3,"unskilled_resident",5.46780694452661,7.03326768231344,1,"no","none","no","female_div_dep_mar","car","new_car",NA,"high","<100"
25,"0<=X<200",231.23,"all_paid",3.15,"1<=X<4",1,"yes","rent",2,"skilled",5.44341288616588,7.17408444824327,1,"no","none","no","male_mar_wid","car","new_car",NA,"high","100<=X<500"
57,">=200",230.44,"existing_paid",NA,"1<=X<4",1,"yes","own",3,"unskilled_resident",5.43999052486418,7.36072590600091,1,"no","none","no","female_div_dep_mar","car","tv",NA,"high","500<=X<1000"
28,"no_checking",234.92,"existing_paid",NA,"<1",1,NA,"own",4,"skilled",5.45924503065432,7.02110569906729,1,"no","none","no","male_mar_wid","car","new_car",NA,"high","<100"
23,"0<=X<200",234.68,"existing_paid",10.34,"<1",1,NA,"own",4,"unskilled_resident",5.45822288405766,7.01334721402045,1,"no","stores","no","male_single","car","new_car",NA,"high","<100"
38,"no_checking",740.29,"critical_other_existing_credit",2.68,">=7",2,NA,"own",4,"skilled",6.60704200132054,7.05660962672749,1,"no","none","yes","female_div_dep_mar","car","tv",NA,"high","no_known_savings"
48,">=200",740.29,"existing_paid",7.61,">=7",1,NA,NA,1,"unskilled_resident",6.60704200132054,7.12976008314619,2,"no","none","no","female_div_dep_mar","car","new_car",NA,"high","100<=X<500"
50,"no_checking",227.54,"existing_paid",10.64,"1<=X<4",1,"yes","rent",2,"skilled",5.42732604711157,7.27167514077813,1,"no","none","no","male_single","car","used_car",NA,"high","500<=X<1000"
57,"<0",736.6,"critical_other_existing_credit",2.83,">=7",2,NA,"rent",4,"high_qualif_self_emp_mgmt",6.60204500401097,7.16551277447418,1,"no","none","yes","female_div_dep_mar","car","tv",NA,"high",">=1000"
38,"0<=X<200",232.23,"critical_other_existing_credit",6.9,"<1",2,NA,"own",4,"skilled",5.44772825988473,7.23517922698,2,"no","bank","no","male_single","car","tv",NA,"high","100<=X<500"
23,"<0",232.23,"existing_paid",7.05,"<1",1,NA,"rent",4,"skilled",5.44772825988473,7.23284159715174,1,"no","none","yes","female_div_dep_mar","car","new_car",NA,"high","<100"
35,"no_checking",223.28,"no_credits_all_paid",6.67,"1<=X<4",1,NA,"rent",4,"skilled",5.40842658922807,6.96663587303138,1,"no","bank","no","male_single","car","new_car",NA,"high","100<=X<500"
35,"<0",722.99,"all_paid",4.51,">=7",1,"yes","subsidized",4,"skilled",6.58339539080447,6.87448090543421,1,"no","none","no","female_div_dep_mar","car","education",NA,"high","<100"
27,"no_checking",220.75,"critical_other_existing_credit",1.52,"1<=X<4",2,"yes","own",3,"skilled",5.39703083948407,6.96735353611278,1,"no","none","no","female_div_dep_mar","car","business",2,"high","<100"
68,"0<=X<200",110.72,"critical_other_existing_credit",4.64,"unemployed",3,"yes","subsidized",2,"unemp_unskilled_non_res",4.70700449186936,6.81247488864862,1,"no","none","yes","male_single","car","new_car",NA,"high","<100"
57,"no_checking",109.93,"critical_other_existing_credit",4.73,"unemployed",3,"yes","own",4,"unskilled_resident",4.69984379959077,6.81247488864862,1,"no","none","no","female_div_dep_mar","car","tv",NA,"high","100<=X<500"
46,"no_checking",215.9,"critical_other_existing_credit",7.21,"1<=X<4",2,NA,"own",4,"skilled",5.37481533752076,6.95179313771924,1,"no","none","no","male_single","car","tv",NA,"high",">=1000"
65,"no_checking",107.77,"critical_other_existing_credit",2.17,"unemployed",2,"yes","own",4,"unemp_unskilled_non_res",4.67999932660874,6.81247488864862,1,"no","none","no","female_div_dep_mar","car","tv",NA,"high","<100"
48,"<0",206.77,"no_credits_all_paid",1.69,"1<=X<4",2,NA,"own",4,"skilled",5.33160706441268,7.00727246608417,1,"no","bank","no","male_single","car","new_car",NA,"high","<100"
27,"<0",218.26,"existing_paid",7.87,"<1",1,NA,"own",4,"skilled",5.38568701268494,6.97383332273492,1,"no","none","no","male_mar_wid","car","tv",2,"high","<100"
35,"0<=X<200",105.87,"delayed_previously",NA,"unemployed",2,NA,"own",4,"high_qualif_self_emp_mgmt",4.66221192635529,6.81247488864862,1,"no","stores","yes","male_single","car","furniture_equipment",NA,"high","<100"
33,"0<=X<200",201.25,"existing_paid",10.27,"1<=X<4",1,NA,"own",4,"skilled",5.30454791629867,7.00340117462597,1,"no","none","no","female_div_dep_mar","car","new_car",NA,"high","no_known_savings"
49,"<0",447.17,"critical_other_existing_credit",1.73,"4<=X<7",2,NA,"own",4,"skilled",6.10293883551194,7.10994982946946,1,"co_applicant","none","yes","male_single","car","new_car",NA,"high","<100"
22,"0<=X<200",196.36,"existing_paid",NA,"1<=X<4",1,NA,"own",4,"skilled",5.27994970918985,6.92329104885987,1,"no","none","no","male_mar_wid","car","new_car",NA,"high",">=1000"
19,"0<=X<200",211.89,"existing_paid",9.7,"<1",1,NA,"rent",1,"unskilled_resident",5.35606727208894,7.24200774675811,1,"no","none","no","female_div_dep_mar","car","furniture_equipment",4,"high",">=1000"
23,"<0",211.24,"existing_paid",NA,"<1",1,NA,"own",1,"unskilled_resident",5.35299492783873,7.48422908117527,1,"no","none","no","female_div_dep_mar","car","new_car",NA,"high","<100"
35,"no_checking",628.13,"critical_other_existing_credit",NA,">=7",2,"yes","own",4,"skilled",6.44274715141476,6.95616820147868,1,"no","none","no","male_single","car","tv",NA,"high","no_known_savings"
